playerid,lastName,firstName,OPS
12211,Grote,Jerry,0.686
12211,Grote,Jerry,0.592
12211,Grote,Jerry,0.606
12211,Grote,Jerry,0.661
12211,Grote,Jerry,0.73
12211,Grote,Jerry,0.715
12211,Grote,Jerry,0.646
12211,Grote,Jerry,0.569
12211,Grote,Jerry,0.697
12211,Grote,Jerry,0.79
12211,Grote,Jerry,0
12212,Grotewold,Jeff,0.676
12212,Grotewold,Jeff,0.811
12214,Groth,Ernie,0
12215,Groth,Johnny,0
12215,Groth,Johnny,0.75
12215,Groth,Johnny,1.324
12215,Groth,Johnny,0.878
12215,Groth,Johnny,0.858
12215,Groth,Johnny,0.742
12215,Groth,Johnny,0.705
12215,Groth,Johnny,0.678
12215,Groth,Johnny,0.713
12215,Groth,Johnny,0.882
12215,Groth,Johnny,0.614
12215,Groth,Johnny,0.733
12215,Groth,Johnny,0.587
12215,Groth,Johnny,0.721
12215,Groth,Johnny,0.724
12215,Groth,Johnny,0.637
12215,Groth,Johnny,0.876
12217,Grove,Orval,0
12217,Grove,Orval,0
12217,Grove,Orval,0.591
12217,Grove,Orval,0.49
12217,Grove,Orval,0.302
12217,Grove,Orval,0.282
12217,Grove,Orval,0.309
12217,Grove,Orval,0.414
12217,Grove,Orval,0.231
12218,Grove,Lefty,0.259
12218,Grove,Lefty,0.287
12218,Grove,Lefty,0.418
12218,Grove,Lefty,0.513
12218,Grove,Lefty,0.534
12218,Grove,Lefty,0.566
12218,Grove,Lefty,0.446
12218,Grove,Lefty,0.495
12218,Grove,Lefty,0.271
12218,Grove,Lefty,0.475
12218,Grove,Lefty,0.342
12218,Grove,Lefty,0.395
12218,Grove,Lefty,0.397
12218,Grove,Lefty,0.394
12218,Grove,Lefty,0.416
12218,Grove,Lefty,0.404
12218,Grove,Lefty,0.34
12219,Grover,Charlie,0.25
12220,Grover,Roy,0.663
12220,Grover,Roy,0.576
12220,Grover,Roy,0.545
12220,Grover,Roy,0.443
12221,Grubb,Harvey,1
12222,Grubb,Johnny,0.84
12222,Grubb,Johnny,0.818
12222,Grubb,Johnny,0.758
12222,Grubb,Johnny,0.705
12222,Grubb,Johnny,0.776
12222,Grubb,Johnny,0.887
12222,Grubb,Johnny,0.815
12222,Grubb,Johnny,1.121
12222,Grubb,Johnny,0.776
12222,Grubb,Johnny,0.801
12222,Grubb,Johnny,0.648
12222,Grubb,Johnny,0.738
12222,Grubb,Johnny,0.798
12222,Grubb,Johnny,0.827
12222,Grubb,Johnny,0.742
12222,Grubb,Johnny,1.002
12222,Grubb,Johnny,0.597
12223,Grubbs,Tom,0
12224,Grube,Frank,0.578
12224,Grube,Frank,0.716
12224,Grube,Frank,0.615
12224,Grube,Frank,0.726
12224,Grube,Frank,0.929
12224,Grube,Frank,0.833
12224,Grube,Frank,0.439
12224,Grube,Frank,0.4
12225,Gruber,Kelly,0.313
12225,Gruber,Kelly,0.462
12225,Gruber,Kelly,0.563
12225,Gruber,Kelly,0.682
12225,Gruber,Kelly,0.766
12225,Gruber,Kelly,0.776
12225,Gruber,Kelly,0.842
12225,Gruber,Kelly,0.751
12225,Gruber,Kelly,0.627
12225,Gruber,Kelly,0.771
12227,Grunwald,Al,1
12227,Grunwald,Al,0
12228,Gryska,Sig,1.209
12228,Gryska,Sig,0.651
12230,Grzenda,Joe,2
12230,Grzenda,Joe,0
12230,Grzenda,Joe,0
12230,Grzenda,Joe,0
12230,Grzenda,Joe,0.286
12230,Grzenda,Joe,0
12230,Grzenda,Joe,0.286
12230,Grzenda,Joe,0
12231,Guante,Cecilio,0
12231,Guante,Cecilio,0.258
12231,Guante,Cecilio,0
12231,Guante,Cecilio,0.118
12231,Guante,Cecilio,0
12232,Gubanich,Creighton,0.772
12234,Gudat,Marv,0.4
12234,Gudat,Marv,0.72
12235,Guerra,Mike,0
12235,Guerra,Mike,0.671
12235,Guerra,Mike,0.522
12235,Guerra,Mike,0.596
12235,Guerra,Mike,0.495
12235,Guerra,Mike,0.589
12235,Guerra,Mike,0.695
12235,Guerra,Mike,0.702
12235,Guerra,Mike,0.445
12235,Guerra,Mike,0.491
12236,Guerrero,Juan,0.549
12237,Guerrero,Mario,0.546
12237,Guerrero,Mario,0.564
12237,Guerrero,Mario,0.569
12237,Guerrero,Mario,0.644
12237,Guerrero,Mario,0.636
12237,Guerrero,Mario,0.647
12237,Guerrero,Mario,0.512
12237,Guerrero,Mario,0.58
12238,Guerrero,Pedro,1.5
12238,Guerrero,Pedro,0.621
12238,Guerrero,Pedro,0.856
12238,Guerrero,Pedro,0.829
12238,Guerrero,Pedro,0.914
12238,Guerrero,Pedro,0.904
12238,Guerrero,Pedro,0.82
12238,Guerrero,Pedro,0.999
12238,Guerrero,Pedro,0.822
12238,Guerrero,Pedro,0.955
12238,Guerrero,Pedro,0.783
12238,Guerrero,Pedro,0.788
12238,Guerrero,Pedro,0.868
12238,Guerrero,Pedro,0.76
12238,Guerrero,Pedro,0.687
12238,Guerrero,Pedro,0.565
12239,Guetterman,Lee,0
12239,Guetterman,Lee,1.5
12240,Guevara,Giomar,0
12240,Guevara,Giomar,0.829
12240,Guevara,Giomar,0.667
12241,Guidry,Ron,0
12241,Guidry,Ron,0
12242,Guillen,Ozzie,0.649
12242,Guillen,Ozzie,0.576
12242,Guillen,Ozzie,0.657
12242,Guillen,Ozzie,0.608
12242,Guillen,Ozzie,0.588
12242,Guillen,Ozzie,0.653
12242,Guillen,Ozzie,0.624
12242,Guillen,Ozzie,0.514
12242,Guillen,Ozzie,0.666
12242,Guillen,Ozzie,0.659
12242,Guillen,Ozzie,0.588
12242,Guillen,Ozzie,0.64
12242,Guillen,Ozzie,0.612
12242,Guillen,Ozzie,0.181
12242,Guillen,Ozzie,0.689
12242,Guillen,Ozzie,0.607
12242,Guillen,Ozzie,0.619
12243,Guindon,Bobby,0.472
12244,Guinn,Skip,0
12245,Guintini,Ben,0
12245,Guintini,Ben,0
12246,Guise,Lefty,0.666
12247,Guisto,Lou,0.462
12247,Guisto,Lou,0.507
12247,Guisto,Lou,1
12247,Guisto,Lou,0.669
12247,Guisto,Lou,0.478
12248,Gulden,Brad,0
12248,Gulden,Brad,0.445
12248,Gulden,Brad,1.666
12248,Gulden,Brad,0.501
12248,Gulden,Brad,0.143
12248,Gulden,Brad,0.615
12248,Gulden,Brad,0.258
12249,Gullett,Don,0.566
12249,Gullett,Don,0.276
12249,Gullett,Don,0.487
12249,Gullett,Don,0.483
12249,Gullett,Don,0.55
12249,Gullett,Don,0.52
12249,Gullett,Don,0.382
12250,Gulley,Tom,1
12250,Gulley,Tom,0.511
12250,Gulley,Tom,0.696
12251,Gullic,Ted,0.654
12251,Gullic,Ted,0.653
12252,Gullickson,Bill,0.414
12252,Gullickson,Bill,0.378
12252,Gullickson,Bill,0.292
12252,Gullickson,Bill,0.406
12252,Gullickson,Bill,0.253
12252,Gullickson,Bill,0.438
12252,Gullickson,Bill,0.186
12252,Gullickson,Bill,0.51
12252,Gullickson,Bill,0.421
12252,Gullickson,Bill,0
12253,Gulliver,Glenn,0.632
12253,Gulliver,Glenn,0.61
12254,Gumbert,Harry,0
12254,Gumbert,Harry,0.593
12254,Gumbert,Harry,0.414
12254,Gumbert,Harry,0.345
12254,Gumbert,Harry,0.453
12254,Gumbert,Harry,0.489
12254,Gumbert,Harry,0.334
12254,Gumbert,Harry,0.798
12254,Gumbert,Harry,0.275
12254,Gumbert,Harry,0.33
12254,Gumbert,Harry,0.417
12254,Gumbert,Harry,0.299
12254,Gumbert,Harry,0.523
12254,Gumbert,Harry,0.577
12254,Gumbert,Harry,0.237
12254,Gumbert,Harry,0
12254,Gumbert,Harry,0.5
12254,Gumbert,Harry,2
12255,Gumpert,Dave,0
12255,Gumpert,Dave,0
12256,Gumpert,Randy,0.546
12256,Gumpert,Randy,0.666
12256,Gumpert,Randy,0.65
12256,Gumpert,Randy,0.256
12256,Gumpert,Randy,0.142
12256,Gumpert,Randy,0.276
12256,Gumpert,Randy,0.42
12256,Gumpert,Randy,0.185
12256,Gumpert,Randy,0.718
12256,Gumpert,Randy,0
12256,Gumpert,Randy,0.456
12257,Gunderson,Eric,0
12257,Gunderson,Eric,1
12259,Gunning,Hy,0.384
12260,Gura,Larry,0
12260,Gura,Larry,0
12260,Gura,Larry,0
12260,Gura,Larry,0.45
12260,Gura,Larry,0.143
12261,Gust,Ernie,0
12262,Gustine,Frankie,0.507
12262,Gustine,Frankie,0.702
12262,Gustine,Frankie,0.672
12262,Gustine,Frankie,0.58
12262,Gustine,Frankie,0.696
12262,Gustine,Frankie,0.592
12262,Gustine,Frankie,0.705
12262,Gustine,Frankie,0.696
12262,Gustine,Frankie,0.773
12262,Gustine,Frankie,0.712
12262,Gustine,Frankie,0.631
12262,Gustine,Frankie,0.484
12263,Guth,Bucky,0
12264,Gutierrez,Cesar,0.36
12264,Gutierrez,Cesar,0.58
12264,Gutierrez,Cesar,0.64
12264,Gutierrez,Cesar,0.574
12264,Gutierrez,Cesar,0.4
12265,Gutierrez,Jackie,0.664
12265,Gutierrez,Jackie,0.6
12265,Gutierrez,Jackie,0.523
12265,Gutierrez,Jackie,0.414
12265,Gutierrez,Jackie,0
12265,Gutierrez,Jackie,0.558
12266,Gutteridge,Don,0.864
12266,Gutteridge,Don,0.732
12266,Gutteridge,Don,0.69
12266,Gutteridge,Don,0.685
12266,Gutteridge,Don,0.699
12266,Gutteridge,Don,0.659
12266,Gutteridge,Don,0.701
12266,Gutteridge,Don,0.646
12266,Gutteridge,Don,0.599
12266,Gutteridge,Don,0.627
12266,Gutteridge,Don,0.493
12266,Gutteridge,Don,0
12269,Guzman,Jose,0.236
12269,Guzman,Jose,0.111
12270,Guzman,Santiago,0.666
12270,Guzman,Santiago,0.4
12270,Guzman,Santiago,0
12271,Gwosdz,Doug,0.491
12271,Gwosdz,Doug,0.439
12271,Gwosdz,Doug,0.392
12271,Gwosdz,Doug,0.65
12272,Gwynn,Chris,0.492
12272,Gwynn,Chris,0.432
12272,Gwynn,Chris,0.578
12272,Gwynn,Chris,0.729
12272,Gwynn,Chris,0.711
12272,Gwynn,Chris,0.708
12272,Gwynn,Chris,0.741
12272,Gwynn,Chris,0.727
12272,Gwynn,Chris,0.605
12272,Gwynn,Chris,0.516
12273,Gyselman,Dick,0.575
12273,Gyselman,Dick,0.461
12274,Haad,Yamid,0
12274,Haad,Yamid,0.263
12275,Haas,Bert,0.943
12275,Haas,Bert,0.636
12275,Haas,Bert,0.694
12275,Haas,Bert,0.661
12275,Haas,Bert,0.715
12275,Haas,Bert,0.711
12275,Haas,Bert,0.5
12275,Haas,Bert,0.659
12275,Haas,Bert,0.529
12276,Haas,Bruno,0.161
12278,Haas,Eddie,0.481
12278,Haas,Eddie,0.795
12278,Haas,Eddie,0.699
12280,Haas,Mule,0
12280,Haas,Mule,0.753
12280,Haas,Mule,0.854
12280,Haas,Mule,0.75
12280,Haas,Mule,0.841
12280,Haas,Mule,0.781
12280,Haas,Mule,0.722
12280,Haas,Mule,0.702
12280,Haas,Mule,0.745
12280,Haas,Mule,0.741
12280,Haas,Mule,0.601
12280,Haas,Mule,0.542
12281,Habenicht,Bob,0.5
12282,Haberer,Emil,0.564
12282,Haberer,Emil,0.277
12282,Haberer,Emil,0.438
12283,Habyan,John,1
12283,Habyan,John,0
12283,Habyan,John,0.25
12284,Hack,Stan,0.671
12284,Hack,Stan,0.934
12284,Hack,Stan,0.729
12284,Hack,Stan,0.842
12284,Hack,Stan,0.788
12284,Hack,Stan,0.763
12284,Hack,Stan,0.843
12284,Hack,Stan,0.762
12284,Hack,Stan,0.834
12284,Hack,Stan,0.844
12284,Hack,Stan,0.811
12284,Hack,Stan,0.75
12284,Hack,Stan,0.721
12284,Hack,Stan,0.825
12284,Hack,Stan,0.781
12284,Hack,Stan,0.71
12285,Hacker,Rich,0.346
12286,Hacker,Warren,0.368
12286,Hacker,Warren,0
12286,Hacker,Warren,0.257
12286,Hacker,Warren,0.484
12286,Hacker,Warren,0.523
12286,Hacker,Warren,0.569
12286,Hacker,Warren,0.296
12286,Hacker,Warren,0.347
12286,Hacker,Warren,0.596
12286,Hacker,Warren,0
12286,Hacker,Warren,0.222
12287,Hackett,Jim,0.681
12287,Hackett,Jim,0.583
12288,Haddix,Harvey,0.481
12288,Haddix,Harvey,0.749
12288,Haddix,Harvey,0.512
12288,Haddix,Harvey,0.496
12288,Haddix,Harvey,0.697
12288,Haddix,Harvey,0.556
12288,Haddix,Harvey,0.715
12288,Haddix,Harvey,0.57
12288,Haddix,Harvey,0.367
12288,Haddix,Harvey,0.595
12288,Haddix,Harvey,0.422
12288,Haddix,Harvey,0.663
12288,Haddix,Harvey,0.531
12288,Haddix,Harvey,0
12288,Haddix,Harvey,0
12289,Hadley,Bump,0.606
12289,Hadley,Bump,0.545
12289,Hadley,Bump,0.285
12289,Hadley,Bump,0.581
12289,Hadley,Bump,0.409
12289,Hadley,Bump,0.334
12289,Hadley,Bump,0.695
12289,Hadley,Bump,0.388
12289,Hadley,Bump,0.458
12289,Hadley,Bump,0.534
12289,Hadley,Bump,0.533
12289,Hadley,Bump,0.489
12289,Hadley,Bump,0.339
12289,Hadley,Bump,0.437
12289,Hadley,Bump,0.328
12289,Hadley,Bump,0.367
12289,Hadley,Bump,0
12290,Hadley,Kent,0.364
12290,Hadley,Kent,0.713
12290,Hadley,Kent,0.693
12291,Haeffner,Bill,0.5
12291,Haeffner,Bill,0.459
12291,Haeffner,Bill,0
12292,Haefner,Mickey,0.42
12292,Haefner,Mickey,0.395
12292,Haefner,Mickey,0.575
12292,Haefner,Mickey,0.528
12292,Haefner,Mickey,0.363
12292,Haefner,Mickey,0.403
12292,Haefner,Mickey,0.566
12292,Haefner,Mickey,0.631
12292,Haefner,Mickey,0.504
12292,Haefner,Mickey,0.715
12293,Hafey,Bud,0
12293,Hafey,Bud,0.698
12293,Hafey,Bud,0.654
12293,Hafey,Bud,0.445
12293,Hafey,Bud,0.418
12294,Hafey,Tom,0.63
12294,Hafey,Tom,0.9
12295,Hafey,Chick,0.71
12295,Hafey,Chick,0.746
12295,Hafey,Chick,0.738
12295,Hafey,Chick,0.991
12295,Hafey,Chick,0.99
12295,Hafey,Chick,1.026
12295,Hafey,Chick,1.059
12295,Hafey,Chick,0.973
12295,Hafey,Chick,0.869
12295,Hafey,Chick,0.772
12295,Hafey,Chick,0.83
12295,Hafey,Chick,0.925
12295,Hafey,Chick,0.771
12296,Hafford,Leo,0.444
12297,Hageman,Casey,0.2
12297,Hageman,Casey,1
12297,Hageman,Casey,0.301
12297,Hageman,Casey,1
12298,Hagen,Kevin,0
12299,Hagerman,Rip,0.341
12299,Hagerman,Rip,0.11
12299,Hagerman,Rip,0.282
12299,Hagerman,Rip,0
12300,Hague,Joe,0.728
12300,Hague,Joe,0.529
12300,Hague,Joe,0.775
12300,Hague,Joe,0.722
12300,Hague,Joe,0.815
12300,Hague,Joe,0.739
12300,Hague,Joe,0.468
12301,Hahn,Dick,0
12302,Hahn,Don,0.222
12302,Hahn,Don,0.683
12302,Hahn,Don,0.609
12302,Hahn,Don,0.406
12302,Hahn,Don,0.575
12302,Hahn,Don,0.665
12302,Hahn,Don,0
12302,Hahn,Don,0.347
12302,Hahn,Don,0.867
12303,Hahn,Ed,0.776
12303,Hahn,Ed,0.395
12303,Hahn,Ed,0.597
12303,Hahn,Ed,0.653
12303,Hahn,Ed,0.642
12303,Hahn,Ed,0.481
12303,Hahn,Ed,0.368
12305,Hahn,Noodles,0.416
12305,Hahn,Noodles,0.533
12305,Hahn,Noodles,0.44
12305,Hahn,Noodles,0.509
12305,Hahn,Noodles,0.444
12305,Hahn,Noodles,0.48
12305,Hahn,Noodles,0.367
12305,Hahn,Noodles,0.8
12306,Haid,Hal,0.819
12306,Haid,Hal,0.253
12306,Haid,Hal,0.25
12306,Haid,Hal,0.25
12306,Haid,Hal,0.5
12307,Haines,Hinkey,0.516
12308,Haines,Jesse,2
12308,Haines,Jesse,0.448
12308,Haines,Jesse,0.38
12308,Haines,Jesse,0.386
12308,Haines,Jesse,0.422
12308,Haines,Jesse,0.414
12308,Haines,Jesse,0.424
12308,Haines,Jesse,0.48
12308,Haines,Jesse,0.45
12308,Haines,Jesse,0.427
12308,Haines,Jesse,0.374
12308,Haines,Jesse,0.582
12308,Haines,Jesse,0.289
12308,Haines,Jesse,0.481
12308,Haines,Jesse,0.197
12308,Haines,Jesse,0.358
12308,Haines,Jesse,0.597
12308,Haines,Jesse,0.386
12308,Haines,Jesse,0.409
12309,Hairston,Jerry,0.704
12309,Hairston,Jerry,0.605
12309,Hairston,Jerry,0.727
12309,Hairston,Jerry,0.629
12309,Hairston,Jerry,0.804
12309,Hairston,Jerry,0.617
12309,Hairston,Jerry,0.785
12309,Hairston,Jerry,0.75
12309,Hairston,Jerry,0.897
12309,Hairston,Jerry,0.774
12309,Hairston,Jerry,0.714
12309,Hairston,Jerry,0.752
12309,Hairston,Jerry,0.77
12309,Hairston,Jerry,0
12309,Hairston,Jerry,0.666
12310,Hairston,Johnny,0.5
12311,Hairston,Sam,1.171
12312,Haislip,Jim,0
12313,Hajduk,Chet,0
12314,Hajek,Dave,0.333
12314,Hajek,Dave,0.817
12315,Halas,George,0.182
12316,Hale,Bob,0.783
12316,Hale,Bob,0.583
12316,Hale,Bob,0.515
12316,Hale,Bob,0.859
12316,Hale,Bob,0.455
12316,Hale,Bob,0.712
12316,Hale,Bob,0.367
12316,Hale,Bob,0.539
12317,Hale,Chip,0.468
12317,Hale,Chip,0
12317,Hale,Chip,0.833
12317,Hale,Chip,0.714
12317,Hale,Chip,0.692
12317,Hale,Chip,0.715
12317,Hale,Chip,0.297
12318,Hale,George,0.364
12318,Hale,George,0.5
12318,Hale,George,0.572
12318,Hale,George,0.328
12319,Hale,John,2.25
12319,Hale,John,0.636
12319,Hale,John,0.489
12319,Hale,John,0.683
12319,Hale,John,0.548
12319,Hale,John,0.707
12320,Hale,Odell,0.764
12320,Hale,Odell,0.795
12320,Hale,Odell,0.828
12320,Hale,Odell,0.847
12320,Hale,Odell,0.886
12320,Hale,Odell,0.706
12320,Hale,Odell,0.737
12320,Hale,Odell,0.813
12320,Hale,Odell,0.611
12320,Hale,Odell,0.713
12320,Hale,Odell,0.542
12321,Hale,Sammy,0.719
12321,Hale,Sammy,0
12321,Hale,Sammy,0.723
12321,Hale,Sammy,0.777
12321,Hale,Sammy,0.916
12321,Hale,Sammy,0.751
12321,Hale,Sammy,0.781
12321,Hale,Sammy,0.802
12321,Hale,Sammy,0.641
12321,Hale,Sammy,0.661
12322,Haley,Ray,0.536
12322,Haley,Ray,0
12322,Haley,Ray,0.556
12322,Haley,Ray,0.627
12323,Halicki,Ed,0.64
12323,Halicki,Ed,0.293
12323,Halicki,Ed,0.424
12323,Halicki,Ed,0.505
12323,Halicki,Ed,0.285
12323,Halicki,Ed,0.464
12323,Halicki,Ed,0.334
12324,Hall,Albert,0.333
12324,Hall,Albert,0
12324,Hall,Albert,0.2
12324,Hall,Albert,0.647
12324,Hall,Albert,0.477
12324,Hall,Albert,0.589
12324,Hall,Albert,0.78
12324,Hall,Albert,0.613
12324,Hall,Albert,0.553
12325,Hall,Bert,0.666
12326,Hall,Bill,0
12327,Hall,Bill,0
12327,Hall,Bill,0
12327,Hall,Bill,0.728
12328,Hall,Bob,0.773
12328,Hall,Bob,0.237
12328,Hall,Bob,0.463
12329,Hall,Bob,0.41
12329,Hall,Bob,0.666
12329,Hall,Bob,0.575
12330,Hall,Charley,0.333
12330,Hall,Charley,0.615
12330,Hall,Charley,0.316
12330,Hall,Charley,0.607
12330,Hall,Charley,0.437
12330,Hall,Charley,0.734
12330,Hall,Charley,0.519
12330,Hall,Charley,0.286
12330,Hall,Charley,0
12332,Hall,Dick,0.309
12332,Hall,Dick,0.367
12332,Hall,Dick,0.614
12332,Hall,Dick,0.558
12332,Hall,Dick,0.786
12332,Hall,Dick,0
12332,Hall,Dick,0
12332,Hall,Dick,0.274
12332,Hall,Dick,0.344
12332,Hall,Dick,0.494
12332,Hall,Dick,1.071
12332,Hall,Dick,0.301
12332,Hall,Dick,0.879
12332,Hall,Dick,0.398
12332,Hall,Dick,0.142
12332,Hall,Dick,0.666
12332,Hall,Dick,0.661
12332,Hall,Dick,0.166
12332,Hall,Dick,1
12333,Hall,Drew,0.393
12333,Hall,Drew,0
12333,Hall,Drew,0.5
12333,Hall,Drew,0
12334,Hall,Herb,0
12335,Hall,Irv,0.59
12335,Hall,Irv,0.642
12335,Hall,Irv,0.612
12335,Hall,Irv,0.59
12336,Hall,Jimmie,0.863
12336,Hall,Jimmie,0.818
12336,Hall,Jimmie,0.811
12336,Hall,Jimmie,0.751
12336,Hall,Jimmie,0.722
12336,Hall,Jimmie,0.565
12336,Hall,Jimmie,0.525
12336,Hall,Jimmie,0.167
12336,Hall,Jimmie,0.659
12336,Hall,Jimmie,0.49
12336,Hall,Jimmie,0.319
12336,Hall,Jimmie,0.628
12337,Hall,Joe,1.059
12337,Hall,Joe,0.368
12337,Hall,Joe,1.25
12339,Hall,Marc,0.134
12339,Hall,Marc,0.239
12339,Hall,Marc,0.086
12340,Hall,Mel,0.531
12340,Hall,Mel,0.668
12340,Hall,Mel,0.84
12340,Hall,Mel,0.741
12340,Hall,Mel,0.802
12340,Hall,Mel,0.796
12340,Hall,Mel,0.839
12340,Hall,Mel,0.748
12340,Hall,Mel,0.704
12340,Hall,Mel,0.722
12340,Hall,Mel,0.705
12340,Hall,Mel,0.776
12340,Hall,Mel,0.739
12340,Hall,Mel,0.268
12341,Hall,Tom,0
12341,Hall,Tom,0.464
12341,Hall,Tom,0.364
12341,Hall,Tom,0.58
12341,Hall,Tom,0.256
12341,Hall,Tom,0.09
12341,Hall,Tom,0
12341,Hall,Tom,0.8
12342,Halla,John,0.4
12343,Hallahan,Bill,0.666
12343,Hallahan,Bill,0.563
12343,Hallahan,Bill,0.368
12343,Hallahan,Bill,0.31
12343,Hallahan,Bill,0.293
12343,Hallahan,Bill,0.565
12343,Hallahan,Bill,0.407
12343,Hallahan,Bill,0.411
12343,Hallahan,Bill,0.368
12343,Hallahan,Bill,1.445
12343,Hallahan,Bill,0.501
12343,Hallahan,Bill,0.279
12343,Hallahan,Bill,0.453
12344,Haller,Tom,0.518
12344,Haller,Tom,0.899
12344,Haller,Tom,0.762
12344,Haller,Tom,0.773
12344,Haller,Tom,0.724
12344,Haller,Tom,0.784
12344,Haller,Tom,0.759
12344,Haller,Tom,0.733
12344,Haller,Tom,0.694
12344,Haller,Tom,0.816
12344,Haller,Tom,0.712
12344,Haller,Tom,0.623
12345,Hallett,Jack,0.8
12345,Hallett,Jack,0.445
12345,Hallett,Jack,1.125
12345,Hallett,Jack,0.804
12345,Hallett,Jack,0.5
12345,Hallett,Jack,0
12346,Halliday,Newt,0
12347,Hallinan,Ed,0.505
12347,Hallinan,Ed,0.516
12349,Hallman,Bill,0.629
12349,Hallman,Bill,0.6
12349,Hallman,Bill,0.735
12349,Hallman,Bill,0.56
12350,Halt,Al,0.472
12352,Hambright,Roger,1
12353,Hamby,Jim,0
12353,Hamby,Jim,0.519
12354,Hamelin,Bob,0.717
12354,Hamelin,Bob,0.987
12354,Hamelin,Bob,0.591
12354,Hamelin,Bob,0.826
12354,Hamelin,Bob,0.853
12354,Hamelin,Bob,0.699
12355,Hamilton,Dave,0.505
12355,Hamilton,Dave,0
12355,Hamilton,Dave,0
12356,Hamilton,Earl,0.397
12356,Hamilton,Earl,0.478
12356,Hamilton,Earl,0.359
12356,Hamilton,Earl,0.517
12356,Hamilton,Earl,0.352
12356,Hamilton,Earl,0.22
12356,Hamilton,Earl,0.2
12356,Hamilton,Earl,0.899
12356,Hamilton,Earl,0.572
12356,Hamilton,Earl,0.331
12356,Hamilton,Earl,0.368
12356,Hamilton,Earl,0.475
12356,Hamilton,Earl,0.373
12356,Hamilton,Earl,0.396
12356,Hamilton,Earl,0
12357,Hamilton,Jack,0.145
12357,Hamilton,Jack,0
12357,Hamilton,Jack,0
12357,Hamilton,Jack,0.286
12357,Hamilton,Jack,0.316
12357,Hamilton,Jack,1
12357,Hamilton,Jack,0.286
12357,Hamilton,Jack,0
12358,Hamilton,Jeff,0.593
12358,Hamilton,Jeff,0.539
12358,Hamilton,Jeff,0.621
12358,Hamilton,Jeff,0.65
12358,Hamilton,Jeff,0.25
12358,Hamilton,Jeff,0.553
12359,Hamilton,Steve,2
12359,Hamilton,Steve,0.265
12359,Hamilton,Steve,0.715
12359,Hamilton,Steve,0.473
12359,Hamilton,Steve,0.453
12359,Hamilton,Steve,0.106
12359,Hamilton,Steve,0.222
12359,Hamilton,Steve,0.25
12359,Hamilton,Steve,0
12359,Hamilton,Steve,0
12359,Hamilton,Steve,0
12359,Hamilton,Steve,0
12360,Hamilton,Tom,0.573
12360,Hamilton,Tom,0.518
12361,Hamlin,Ken,0
12361,Hamlin,Ken,0.425
12361,Hamlin,Ken,0.568
12361,Hamlin,Ken,0.573
12361,Hamlin,Ken,0.628
12361,Hamlin,Ken,0.703
12361,Hamlin,Ken,0.558
12362,Hamlin,Luke,1.4
12362,Hamlin,Luke,0.462
12362,Hamlin,Luke,0.424
12362,Hamlin,Luke,0.342
12362,Hamlin,Luke,0.319
12362,Hamlin,Luke,0.189
12362,Hamlin,Luke,0.357
12362,Hamlin,Luke,0.486
12362,Hamlin,Luke,0.57
12363,Hamm,Pete,0
12363,Hamm,Pete,0.637
12364,Hammaker,Atlee,0.151
12364,Hammaker,Atlee,0.274
12364,Hammaker,Atlee,0.49
12364,Hammaker,Atlee,0.17
12364,Hammaker,Atlee,0.261
12364,Hammaker,Atlee,0.292
12364,Hammaker,Atlee,0.789
12364,Hammaker,Atlee,0.17
12364,Hammaker,Atlee,1
12364,Hammaker,Atlee,0
12365,Hammond,Chris,0
12365,Hammond,Chris,0.83
12365,Hammond,Chris,0.462
12365,Hammond,Chris,0.609
12365,Hammond,Chris,0.39
12365,Hammond,Chris,0.739
12365,Hammond,Chris,0.192
12365,Hammond,Chris,0.4
12365,Hammond,Chris,0.5
12365,Hammond,Chris,0
12366,Hammond,Jack,0.486
12366,Hammond,Jack,0.5
12366,Hammond,Jack,0.606
12367,Hammond,Steve,0.562
12368,Hamner,Garvin,0.478
12369,Hamner,Granny,0.535
12369,Hamner,Granny,0.41
12369,Hamner,Granny,0.286
12369,Hamner,Granny,0.661
12369,Hamner,Granny,0.648
12369,Hamner,Granny,0.643
12369,Hamner,Granny,0.694
12369,Hamner,Granny,0.653
12369,Hamner,Granny,0.735
12369,Hamner,Granny,0.768
12369,Hamner,Granny,0.817
12369,Hamner,Granny,0.666
12369,Hamner,Granny,0.605
12369,Hamner,Granny,0.619
12369,Hamner,Granny,0.784
12369,Hamner,Granny,0.428
12369,Hamner,Granny,0.801
12370,Hamner,Ralph,0.433
12370,Hamner,Ralph,0.25
12370,Hamner,Ralph,0.485
12370,Hamner,Ralph,0
12371,Hampton,Ike,0
12371,Hampton,Ike,0.44
12371,Hampton,Ike,0
12371,Hampton,Ike,0.863
12371,Hampton,Ike,0.884
12371,Hampton,Ike,0.8
12372,Hamric,Bert,0
12372,Hamric,Bert,0.25
12373,Hamrick,Ray,0.469
12373,Hamrick,Ray,0.525
12375,Hancock,Fred,0.474
12376,Hancock,Garry,0.495
12376,Hancock,Garry,0.743
12376,Hancock,Garry,0.413
12376,Hancock,Garry,0.067
12376,Hancock,Garry,0.707
12376,Hancock,Garry,0.467
12378,Hancock,Ryan,2
12379,Hand,Rich,0.305
12379,Hand,Rich,0.301
12379,Hand,Rich,0.431
12380,Handiboe,Mike,0.243
12381,Handley,Gene,0.634
12381,Handley,Gene,0.63
12382,Handley,Lee,0.762
12382,Handley,Lee,0.668
